count,guc,exposure,year,gsi_band,agency_indicator,usage,new_renewal,gender,country_origin,clean_make,cover,driver_age_band,leasing,vehicle_type,veh_age,excess_band,source_of_business,claim_type,gross_claim,claim_count,ultimate_inflated_claims,ncd,ncd_discount,agg_indicator,vehicle_color,business_activity,offset_exposure,offset_total
0,0,0.142465753424658,2023,200000+,AGENCY,PRIVATE CAR,NEW,FEMALE,EUROPE,MERCEDES,RIYADH,35_to_45,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-1.948654,-1.94865363500106
0,0,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.145205479452055,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,45_to_55,NON-LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Silver,,-1.929605,-1.92960544003037
0,0,0.145205479452055,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,35_to_45,NON-LEASING,Mini bus less than 20 seats or VAN,4_to_5,500_to_750,Direct,,0,0,0,NCD_11,0,NON-AGGREGATOR,Silver,OTHERS,-1.929605,-1.92960544003037
0,0,0.134246575342466,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,EASTERN,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.008077,-2.00807705547186
0,0,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,CENTRAL,35_to_45,NON-LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,Black,,-2.162228,-2.4499098077509
0,0,0.10958904109589,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,WESTERN,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.134246575342466,2023,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,35_to_45,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Blue,,-2.008077,-2.00807705547186
2.23299006390903,61729.0536014415,0.134246575342466,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,RIYADH,25_to_35,LEASING,Sedan,0_to_1,1500_to_2000,Broker,OD,53261.65,2,65182.8807485102,NCD_13,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.008077,-2.00807705547186
0,0,0.126027397260274,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,25_to_35,NON-LEASING,Sedan,1_to_2,2500_to_5000,Direct,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,Purple,OTHERS,-2.071256,-2.35893802954518
0,0,0.134246575342466,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,WESTERN,45_to_55,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,,-2.008077,-2.00807705547186
0,0,0.131506849315068,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,CENTRAL,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.028696,-2.0286963426746
0,0,0.134246575342466,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Silver,,-2.008077,-2.00807705547186
0,0,0.142465753424658,2023,200000+,AGENCY,PRIVATE CAR,NEW,FEMALE,EUROPE,OTHERS,RIYADH,35_to_45,NON-LEASING,Sedan,0_to_1,2500_to_5000,Direct,,0,0,0,NCD_11,0,NON-AGGREGATOR,Black,,-1.948654,-1.94865363500106
0,0,0.134246575342466,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,CENTRAL,55+,NON-LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,White,,-2.008077,-2.00807705547186
1.11649503195451,4732.74254241403,0.123287671232877,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,OD,4083.55,1,4850.38094640251,NCD_11,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.115068493150685,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,CENTRAL,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.131506849315068,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,WESTERN,55+,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,,-2.028696,-2.0286963426746
0,0,0.131506849315068,2023,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,,-2.028696,-2.0286963426746
0,0,0.0931506849315069,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,WESTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Green,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.134246575342466,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,LEXUS,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Gold,,-2.008077,-2.00807705547186
0,0,0.0876712328767123,2023,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-2.434161,-2.43416145078276
0,0,0.0767123287671233,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.567693,-2.56769284340729
0,0,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,WESTERN,35_to_45,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.128767123287671,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,25_to_35,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Green,LEASING / RENT A CAR,-2.04975,-2.04974975187243
0,0,0.134246575342466,2023,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Direct,,0,0,0,NCD_11,0,NON-AGGREGATOR,Blue,OTHERS,-2.008077,-2.00807705547186
0,0,0.123287671232877,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.120547945205479,2023,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,RIYADH,55+,NON-LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Black,,-2.115708,-2.11570771966423
0,0,0.104109589041096,2023,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Silver,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.0547945205479452,2023,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Black,,-2.904165,-2.9041650800285
0,0,0.134246575342466,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,RIYADH,45_to_55,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,Red,OTHERS,-2.008077,-2.17059598496964
0,0,0.0493150684931507,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,White,,-3.009526,-3.29720766813811
0,0,0.0904109589041096,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,OTHERS,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,,-2.40339,-2.40338979211601
0,0,0.123287671232877,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.112328767123288,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,45_to_55,NON-LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,,-2.186325,-2.18632528687818
0,0,0.128767123287671,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,MAZDA,MECCA,55+,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Beige,,-2.04975,-2.04974975187243
0,0,0.131506849315068,2023,200000,NON_AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,LEXUS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,5+,500_to_750,Broker,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,Black,,-2.028696,-2.19121527217238
1.11649503195451,13047.4209253553,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,WESTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,TP,11257.7,1,13332.0755952682,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.0465753424657534,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,,-3.066684,-3.06668400952628
0,0,0.126027397260274,2023,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.071256,-2.0712559570934
0,0,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,MECCA,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.104109589041096,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,MAZDA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.126027397260274,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.071256,-2.0712559570934
0,0,0.128767123287671,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,Grey,,-2.04975,-2.33743182432421
0,0,0.0684931506849315,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,CENTRAL,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,White,,-2.681021,-2.68102152871429
0,0,0.0328767123287671,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,,-3.414991,-3.41499070379449
0,0,0.0849315068493151,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,EASTERN,45_to_55,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.46591,-2.46591014909735
0,0,0.123287671232877,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,WESTERN,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_13,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.0931506849315069,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,MECCA,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.126027397260274,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,EASTERN,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,,-2.071256,-2.0712559570934
0,0,0.0904109589041096,2023,200000+,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,LEXUS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.40339,-2.40338979211601
0,0,0.112328767123288,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,25_to_35,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.186325,-2.47400735932996
0,0,0.00547945205479452,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,NON-LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Grey,,-5.20675,-5.20675017302255
0,0,0.0164383561643836,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-4.108138,-4.10813788435444
0,0,0.10958904109589,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,45_to_55,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Silver,LEASING / RENT A CAR,-2.211018,-2.21101789946856
0,0,0.128767123287671,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_NULL,0,NON-AGGREGATOR,Grey,OTHERS,-2.04975,-2.04974975187243
0,0,0.123287671232877,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,21_to_25,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.093235,-2.09323486381217
0,0,0.0410958904109589,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,KHOBAR&DAMMAM,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Blue,,-3.191847,-3.19184715248028
0,0,0.0657534246575342,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,55+,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Grey,,-2.721843,-2.72184352323455
0,0,0.0493150684931507,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,SOUTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,,-3.009526,-3.00952559568633
0,0,0.073972602739726,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,KHOBAR&DAMMAM,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,,-2.60406,-2.60406048757816
0,0,0.0273972602739726,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,ISUZU,RIYADH,45_to_55,LEASING,Pickup,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,,-3.597312,-3.59731226058845
0,0,0.00547945205479452,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,KHOBAR&DAMMAM,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,White,,-5.20675,-5.20675017302255
0,0,0.010958904109589,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Blue,,-4.513603,-4.5136029924626
0,0,0.010958904109589,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,MECCA,25_to_35,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Blue,,-4.513603,-4.5136029924626
0,0,0.00547945205479452,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Red,,-5.20675,-5.20675017302255
0,0,0.0547945205479452,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,WESTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,White,,-2.904165,-3.19184715248028
0,0,0.0301369863013699,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,,-3.502002,-3.50200208078412
0,0,0.0684931506849315,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,,-2.681021,-2.68102152871429
0,0,0.0849315068493151,2023,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.46591,-2.46591014909735
0,0,0.112328767123288,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,JEDDAH,55+,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Silver,,-2.186325,-2.18632528687818
0,0,0.0931506849315069,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-2.373537,-2.37353682896633
0,0,0.073972602739726,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,WESTERN,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.60406,-2.60406048757816
0,0,0.0876712328767123,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,SOUTH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.434161,-2.43416145078276
0,0,0.126027397260274,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,,-2.071256,-2.0712559570934
0,0,0.104109589041096,2023,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.262311,-2.26231119385611
0,0,0.115068493150685,2023,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,35_to_45,LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.115068493150685,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,CENTRAL,45_to_55,LEASING,Jeeps_4x4,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.162228,-2.16222773529912
0,0,0.0958904109589041,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,CENTRAL,45_to_55,NON-LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Silver,,-2.344549,-2.34454929209308
0,0,0.00821917808219178,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,MECCA,25_to_35,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-4.801285,-4.80128506491438
0,0,0.0136986301369863,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,WESTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Brown,LEASING / RENT A CAR,-4.29046,-4.29045944114839
0,0,0.0328767123287671,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Jeeps_4x4,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-3.414991,-3.41499070379449
0,0,0.0356164383561644,2023,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,NORTH,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-3.334948,-3.33494799612095
0,0,0.0273972602739726,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-3.597312,-3.59731226058845
0,0,0.0794520547945206,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,45_to_55,LEASING,Jeeps_4x4,1_to_2,750_to_1000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.010958904109589,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_11,0,NON-AGGREGATOR,White,LEASING / RENT A CAR,-4.513603,-4.5136029924626
0,0,0.0164383561643836,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,Blue,LEASING / RENT A CAR,-4.108138,-4.27065681385221
0,0,0.0356164383561644,2023,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,NORTH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_2,0.25,NON-AGGREGATOR,Grey,LEASING / RENT A CAR,-3.334948,-3.62263006857274
0,0,0.0684931506849315,2023,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_15,0,NON-AGGREGATOR,Black,LEASING / RENT A CAR,-2.681021,-2.68102152871429
